geoid,period,"% white, non-Hispanic","% black, non-Hispanic",% Hispanic,% Native American race,% Asian and Pacific Islander race,% Hawaiian race,% Indian birth/race,% Chinese birth/race,% Filipino birth/race,% Japanese birth/race,% Korean birth/race,% Vietnamese race,"% 15 and under, non-Hispanic white","% 60 and older, non-Hispanic white","% 15 and under, non-Hispanic black","% 60 and older, non-Hispanic black","% 15 and under, Hispanic","% 60 and older, Hispanic","% 15 and under, Native American","% 60 and older, Native American","% 15 and under, Asian/  Pacific Islanders","% 60 and older, Asian/  Pacific Islanders",% Mexican birth/ethnicity,% Cuban birth/ethnicity,% Puerto Rican birth/ethnicity,% Russian/USSR parentage/ancestry,% Italian parentage/ancestry,% German parentage/ancestry,% Irish parentage/ancestry,% Scandinavian parentage/ancestry,% foreign born,% immigrated in past 10 years,% Naturalized,"% speaking other language at home, age 5+","% speaking English not well, age 5+",% Russian/USSR birth,% Italian birth,% German birth,% Irish birth,% Scandinavian birth,% with high school degree or less,% with 4-year college degree or more,% unemployed,% female labor force participation,% professional employees,% manufacturing employees,% self-employed,% veteran,% with disability,"Median HH income, total","Median HH income, whites","Median HH income, blacks","Median HH income, Hispanics","Median HH income, Asian/ Pacific Islanders",Per capita income,"% in poverty, total","% in poverty, 65+","% in poverty, families with children","% in poverty, whites","% in poverty, African Americans","% in poverty, Hispanics","% in poverty, Native Americans","% in poverty, Asian/ Pacific Islanders",% vacant units,% owner-occupied units,% multi-family units,Median home value,Median rent,% structures more than 30 years old,% HH in neighborhood 10 years or less,"% 17 and under, total","% 60 and older, total","% 75 and older, total","% currently married, not separated","% widowed, divorced and separated",% female-headed families with children
13215001600,1970,67.82503137,31.97643774,-9999,-9999,0.176584193,-9999,0.019530982,0.039061963,0.019530982,0.098460267,-9999,-9999,27.82684935,19.86248887,43.82092355,9.364647536,-9999,-9999,-9999,-9999,-9999,-9999,0.136716871,-9999,0.004026797,0.003986701,-9999,0.715450739,0.007176062,0.275495132,1.088438897,0.369658493,0.759853569,-9999,-9999,-9999,-9999,0.135355545,0.007176062,-9999,91.25608209,3.907017452,7.93204827,39.41001553,12.518744,36.8860568,5.265130412,31.66960334,32.10713295,3152.220511,-9999,-9999,-9999,-9999,2412.921,46.80097728,6.66686706,29.08426623,34.43654125,77.25667425,-9999,-9999,-9999,12.89990032,24.28574877,41.41639755,7550.033618,44.37673521,58.35584801,73.99766346,36.55675644,16.48575097,3.13341128,51.14958873,27.15732794,17.26734538
13215001800,1970,91.57418824,8.138101039,-9999,-9999,0.246609122,-9999,0.123304561,0.04110152,0.04110152,0.04110152,-9999,-9999,20.55655278,25.49371612,31.31313131,8.080808081,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.258175557,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,97.03504043,0.943396226,4.509018036,42.17098943,11.22770199,31.58447009,2.728226653,42.34016888,25.47683901,4618.279675,-9999,-9999,-9999,-9999,2684.306,25.59899095,8.070617835,10.22556391,25.23364464,37.09677419,-9999,-9999,-9999,9.30460333,35.85313175,32.32125367,9202.898343,54.75,83.85214008,75.1626898,24.74311528,24.00328791,6.617344784,56.03230643,26.451287,2.105263158
13215002000,1970,24.08628532,75.84662502,-9999,-9999,0.067089834,-9999,0.033368322,-9999,0.00035319,0.033368322,-9999,-9999,30.78225361,7.769780652,37.76505931,6.07034879,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.227653059,0.162609328,-9999,0.688042926,-9999,0.688042926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73.22474902,11.87074905,4.086014509,61.21646823,29.65080059,11.36296541,4.468074907,50.11703022,11.27265257,6720.934376,-9999,-9999,-9999,-9999,3547.151,17.6677866,0.506824176,12.6452828,8.216774674,22.65442398,-9999,-9999,-9999,5.279591533,64.1947624,22.61505714,18255.49047,64.81136257,1.093225115,69.46751203,40.70415261,6.475606227,0.959212929,57.59589997,15.25216372,18.89194077
13215002100,1970,94.10569106,5.657181634,-9999,-9999,0.237127374,-9999,-9999,0.135501356,-9999,0.067750678,0.033875339,-9999,30.81353525,6.983441401,20.95808383,22.75449102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.490514921,0.169376696,0.203252035,4.617182984,-9999,4.617182984,-9999,-9999,-9999,-9999,0.880758817,-9999,-9999,73.875,14.6875,0.30816641,50.31905196,30.83462133,19.70633694,8.423493045,51.53508772,9.021739228,9666.667109,-9999,-9999,-9999,-9999,4584.079,12.12737141,1.727642295,7.200929152,12.07787062,36.24161074,-9999,-9999,-9999,5.223880597,80.42744657,7.036247335,16183.20559,83.80952541,5.863539446,60.7424072,35.16260201,7.859078677,1.490514921,67.88822795,9.665597907,9.988385598
13215002200,1970,43.67127468,56.17393833,-9999,-9999,0.132674746,-9999,-9999,-9999,3.31E-06,0.066335718,0.066335718,-9999,19.69622544,22.83536768,40.23506621,4.922625524,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.154783343,-9999,-9999,-9999,0.7704431,0.41645573,0.7704431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,88.00058338,4.782485761,6.945819009,50.76055329,20.11280083,17.54980343,8.204681133,47.81762937,8.287984718,6549.689684,-9999,-9999,-9999,-9999,3163.905,13.58091008,1.504079562,8.371805268,10.59573321,17.44569794,-9999,-9999,-9999,7.404958873,64.98226894,19.01408083,14313.97339,74.85401751,25.81830521,79.10490395,36.11244602,12.73772877,2.543102524,57.71433888,17.9937329,12.51169453
13215002300,1970,63.88339921,35.77074963,-9999,-9999,0.296442687,-9999,-9999,-9999,-9999,0.049407114,0.247035572,-9999,18.71616382,19.87625695,44.47514057,4.143646683,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.253678335,0.405885336,-9999,-9999,-9999,1.933216246,0.922671329,1.010544833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.97360878,29.68897392,10.44776111,38.15309967,44.00000021,12.83333318,13.16666636,48.27586498,17.18494258,7595.890038,-9999,-9999,-9999,-9999,7052.577,23.9901481,0.246305418,15.75875531,7.492113274,53.99449118,-9999,-9999,-9999,10.52631584,44.6778705,46.86716885,27770.27095,100.7407326,19.72534278,73.18435364,31.76877508,14.17984243,3.359683688,61.87663847,15.68241492,15.36964896
13215002400,1970,3.54569465,96.41315889,-9999,-9999,0.041137171,-9999,-9999,-9999,-9999,0.041086347,5.08E-05,-9999,11.6541815,10.50000115,38.7307325,8.222952341,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.02E-05,8.03E-05,-9999,-9999,-9999,0.000394565,0.000188315,0.00020625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.80484911,3.141959994,4.358669903,46.79504884,9.819012934,17.05534244,0.469492093,36.63614448,11.11251833,3970.291461,-9999,-9999,-9999,-9999,2444.479,40.34080814,3.400475214,28.71015288,18.35163805,43.54988275,-9999,-9999,-9999,5.659159389,14.37287935,72.23025192,13904.85714,62.62511945,3.367713254,83.92332467,41.78101322,8.300306085,1.725890855,48.1059939,23.49880817,22.7707238
13215002500,1970,3.097622028,96.8710896,-9999,-9999,0.031289112,-9999,-9999,0.031289112,-9999,-9999,-9999,-9999,18.18181832,27.27272748,27.64857881,19.4121447,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,95.33369506,1.193705914,4.553734062,38.33333333,3.530534351,11.35496183,2.576335878,27.80429594,19.55958564,2100,-9999,-9999,-9999,-9999,1569.438,57.86707927,9.180834692,32.10191083,15.87301599,63.72347707,-9999,-9999,-9999,11.9515885,12.54295533,21.78517398,8177.083904,45.21739164,82.45614035,61.70940171,31.19524429,19.6495621,4.005006288,36.86991898,38.45528485,20.50955414
13215002700,1970,13.43756184,86.46348809,-9999,-9999,0.079160895,-9999,0.019790224,-9999,-9999,0.059370672,-9999,-9999,25.03681915,13.40206202,34.95078965,14.55710689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.457984872,-9999,-9999,0.843396598,-9999,0.843396598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,94.90703314,1.818916734,9.006004003,39.50939457,8.064516129,16.64222874,2.93255132,34.61538462,16.41554342,2958.5797,-9999,-9999,-9999,-9999,1812.387,46.86549053,6.735646258,30.25984912,18.23617361,56.89027561,-9999,-9999,-9999,7.535885167,31.8240621,33.49282297,9493.801829,46.13636296,34.53887884,56.47435897,38.17534184,14.38749275,2.988323804,44.33648027,26.76290982,21.70997485
13215002800,1970,2.608406712,97.35836638,-9999,-9999,0.03322811,-9999,-9999,-9999,0.03322811,-9999,-9999,-9999,23.56687931,10.1910825,33.5494879,12.83276424,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.76406394,3.567984551,5.882353056,50.65873092,7.709853894,16.9708036,3.421532735,32.01201225,21.19830746,3720.207205,-9999,-9999,-9999,-9999,2069.446,42.16647453,4.71839159,27.18309875,20.71428523,44.48581543,-9999,-9999,-9999,7.627118605,31.7323278,33.05084652,9632.352184,51.88841574,36.73978059,61.84565908,37.18225706,12.75959449,2.342581805,45.80223935,27.98507355,19.78873322
13215002901,1970,97.90149893,0.770877949,-9999,-9999,0.556745185,0.042826553,0.042826553,-9999,-9999,0.428265527,0.042826553,-9999,33.33333353,3.58705164,27.77777778,5.555555556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.848471456,0.443066019,-9999,6.650544176,0.765820238,5.884723937,-9999,-9999,-9999,-9999,1.860877281,-9999,-9999,80.02018163,4.54086781,4.539202201,37.11340206,19.45244957,21.03746398,3.025936599,62.57309942,14.63590491,7577.586124,-9999,-9999,-9999,-9999,3657.081,13.94632652,0.263968325,10.82910321,14.07637664,-9999,-9999,-9999,-9999,4.900662252,64.06685237,16.55629139,16034.83587,108,0.953678474,83.57348703,37.38758052,3.554603875,0.685224843,69.45279656,8.899579126,11.6751269
13215002902,1970,88.39756592,10.40567957,-9999,-9999,0.770791079,-9999,-9999,0.060851927,0.040567952,0.283975661,0.38539554,-9999,30.81688866,1.239100512,39.96101365,2.339181287,-9999,-9999,-9999,-9999,-9999,-9999,1.237322522,-9999,0.365111564,0.121703855,0.14198783,4.32048684,0.121703855,0.344827588,6.528726433,0.82362395,5.323423091,-9999,-9999,-9999,-9999,1.764705892,-9999,-9999,70.07658643,15.15317287,5.154639175,38.26865672,24.0942029,13.31521739,3.351449275,57.34265734,10.20793957,6565.068196,-9999,-9999,-9999,-9999,4037.775,17.40365121,0.202839758,12.69177127,15.0957291,47.83464567,-9999,-9999,-9999,4.869762174,56.8452381,17.89354473,23817.56859,117.8280603,1.019252548,98.03571429,34.44219086,1.359026377,0.263691685,76.69044266,6.447931563,11.9944212
13215003000,1970,91.42057818,7.895554859,-9999,-9999,0.310848617,-9999,0.031084862,-9999,0.031084862,0.093254585,0.155424308,-9999,26.4535872,7.786467183,33.85826772,3.149606299,-9999,-9999,-9999,-9999,-9999,-9999,0.590612371,0.18650917,-9999,-9999,-9999,2.580043517,0.248678893,0.279763755,4.512753431,1.863963374,2.583387833,-9999,-9999,-9999,-9999,1.025800435,-9999,-9999,91.86046512,2.635658915,5.428571429,39.29430634,18.52970796,20.74521652,1.812688822,62.72600834,11.41670991,5475.609953,-9999,-9999,-9999,-9999,2741.489,22.31893067,1.834006838,14.22845691,21.57137845,45.77777778,-9999,-9999,-9999,12.34756098,37.91304348,36.66158537,11843.52523,79.1393448,10.97560976,83.30434783,30.86726762,7.429281935,1.274479328,75.25562367,10.51124744,7.715430862
13215003200,1970,78.6705782,19.77140634,-9999,-9999,1.141087817,0.109720121,0.263320833,-9999,0.065839531,0.197495737,0.504711595,-9999,25.10449219,5.27182243,44.50592434,1.887025479,-9999,-9999,-9999,-9999,-9999,-9999,0.460815367,0.329156755,0.373137185,-9999,0.241391965,2.216410681,0.131665829,8.42E-06,1.535065538,1.048886803,0.000143033,-9999,-9999,-9999,0.08778163,1.031380927,6.01E-06,-9999,87.77450463,5.011961285,12.55221127,32.25446055,16.50767345,14.95201222,3.34935166,54.51198573,10.14410724,4467.722089,-9999,-9999,-9999,-9999,2705.597,21.83462649,1.272758458,13.46012386,18.23926151,42.54871208,-9999,-9999,-9999,20.91874933,15.49660636,64.67175992,10887.74055,75.3100383,4.412384899,93.46244711,31.68731366,4.520464663,0.724162663,82.69743035,7.810087902,7.892961688
13215003301,1970,71.83718844,26.73956977,-9999,-9999,1.15898254,0.017721192,0.105664858,0.175361396,0.245778675,0.421334849,0.193121552,-9999,32.18923586,4.3187994,35.37658559,4.260485517,-9999,-9999,-9999,-9999,-9999,-9999,0.106112879,0.105937566,0.701913083,0.105453484,0.281462526,3.566898104,0.17548309,0.000389594,5.141383671,2.123412361,3.99879609,-9999,-9999,-9999,-9999,1.598783711,-9999,-9999,66.80993494,15.3538196,7.480464435,41.0362557,30.03503325,12.33342708,6.202977201,60.6728859,5.77146626,6934.74405,-9999,-9999,-9999,-9999,3732.333,19.48649081,0.823771801,14.49791377,17.2700262,29.87802043,-9999,-9999,-9999,10.96454565,44.96028999,33.62847779,15295.03134,91.49732098,0.784576138,82.90534863,36.72197661,4.259265778,0.718601897,70.25807824,8.395328095,16.54195025
13215003302,1970,71.83718844,26.73956977,-9999,-9999,1.158982521,0.017721192,0.105664855,0.175361399,0.245778672,0.421334838,0.193121545,-9999,32.18923568,4.318799152,35.37658701,4.260485674,-9999,-9999,-9999,-9999,-9999,-9999,0.106112876,0.105937563,0.701913097,0.105453481,0.281462526,3.566898144,0.175483094,0.000389594,5.141383776,2.123412327,3.998796126,-9999,-9999,-9999,-9999,1.59878377,-9999,-9999,66.80993155,15.35381996,7.480464181,41.03625381,30.035032,12.33342626,6.202977468,60.67288991,5.771466256,6934.743977,-9999,-9999,-9999,-9999,3732.332,19.48649156,0.823771789,14.49791279,17.27002697,29.87801979,-9999,-9999,-9999,10.96454575,44.96029112,33.62847923,15295.03229,91.49731499,0.784576183,82.90535748,36.72197689,4.259265782,0.718601901,70.25807764,8.395328061,16.54194919
13215003400,1970,87.83374622,11.23038812,-9999,-9999,0.825763851,0.082576382,0.027525461,-9999,0.220203687,0.137627304,0.357831004,-9999,22.84550271,2.3190222,37.25490255,11.27450993,-9999,-9999,-9999,-9999,-9999,-9999,0.137627304,0.165152765,2.312138656,-9999,0.357831004,3.137902611,0.137627304,0.192678226,4.747225813,1.602959354,3.144266342,-9999,-9999,-9999,0.192678226,1.045967537,0.137627304,-9999,71.71171546,17.38738891,10.70588266,36.31436534,26.48221432,12.12121246,4.743083288,54.86935731,3.772835494,5511.363365,-9999,-9999,-9999,-9999,3144.496,23.80952386,1.073492932,12.16216296,20.12174601,66.17647115,-9999,-9999,-9999,12.53918423,20.645163,56.73981005,11842.94741,119.243239,2.382445109,92.97490997,27.11257884,3.303055403,0.770712903,81.06194927,6.407079844,9.628378739
13215010104,1970,71.02318145,28.69704291,-9999,-9999,0.239808157,-9999,0.199840124,-9999,0.039968025,-9999,-9999,-9999,30.83849246,10.57962822,34.67966606,12.25626715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.206868014,0.868845667,0.206868014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.206868014,-9999,-9999,85.42636165,4.806201684,1.12676055,43.37485636,17.85375002,20.89268687,5.508071847,39.87421167,16.98268764,7712.327785,-9999,-9999,-9999,-9999,3913.432,12.81417379,2.389781556,7.532050819,2.665840161,37.37796244,-9999,-9999,-9999,9.88593141,68.35442794,1.520912504,16114.86514,37.30769385,18.55146073,68.15642643,37.25020049,11.03117479,2.118305336,64.71238975,10.84070769,4.166666665
13215010106,1970,71.02318145,28.69704164,-9999,-9999,0.239808151,-9999,0.199840135,-9999,0.039968025,-9999,-9999,-9999,30.83849054,10.57962835,34.6796681,12.25626785,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.206868026,0.86884566,0.206868026,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.206868026,-9999,-9999,85.42636064,4.806201607,1.126760516,43.37486013,17.85375008,20.89268697,5.50807187,39.87421507,16.98268759,7712.327887,-9999,-9999,-9999,-9999,3913.432,12.81417338,2.389781585,7.532050966,2.665840041,37.37796299,-9999,-9999,-9999,9.885931619,68.35443475,1.520912514,16114.86447,37.30769782,18.5514623,68.15642553,37.2501999,11.03117493,2.118305328,64.71238985,10.84070801,4.166666481
13215010107,1970,71.02318145,28.69704122,-9999,-9999,0.239808159,-9999,0.199840132,-9999,0.039968026,-9999,-9999,-9999,30.83849167,10.5796287,34.67966615,12.25626757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.206868023,0.868845719,0.206868023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.206868023,-9999,-9999,85.42635164,4.806201382,1.126760568,43.37485817,17.85375175,20.89268825,5.5080721,39.87421443,16.98268711,7712.328373,-9999,-9999,-9999,-9999,3913.432,12.8141736,2.389781542,7.5320513,2.665839941,37.37796322,-9999,-9999,-9999,9.885932043,68.35443131,1.520912643,16114.86462,37.30769705,18.55146134,68.15642212,37.25020006,11.03117504,2.118305338,64.71238847,10.84070833,4.16666655
13215010201,1970,88.87911044,10.85055738,-9999,-9999,0.135238909,-9999,-9999,-9999,0.033773338,0.101465575,-9999,-9999,33.63189472,9.969543503,39.54934675,13.71082336,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.232753669,-9999,2.192103767,-9999,-9999,1.204054997,1.20229992,1.204054997,-9999,-9999,-9999,-9999,0.598008938,-9999,-9999,85.61229376,7.516259555,1.301826118,44.15005885,18.8478943,26.55614677,4.671091344,45.48099592,5.472504685,8721.196135,-9999,-9999,-9999,-9999,3568.932,11.21956189,1.313981299,5.66805501,9.483126657,41.11058616,-9999,-9999,-9999,8.313450112,71.96237816,3.990064581,16485.53108,45.21641867,20.58594095,74.400696,38.8161853,10.34854191,2.064685868,69.58010969,8.788751438,1.719751185
13215010203,1970,88.87183359,10.85762041,-9999,-9999,0.135284095,-9999,2.27E-05,-9999,0.033818757,0.101442662,-9999,-9999,33.63749267,9.969614054,39.56239919,13.70673127,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.232533098,2.23E-05,2.19254844,2.23E-05,-9999,1.204198998,1.204198998,1.204198998,-9999,-9999,-9999,-9999,0.597964545,-9999,-9999,85.64100638,7.499701461,1.302061568,44.14936846,18.82133931,26.56042167,4.661494876,45.46372099,5.449569485,8716.861186,-9999,-9999,-9999,-9999,3563.963,11.22741592,1.315020148,5.673028309,9.48668775,41.17493955,-9999,-9999,-9999,8.315040059,71.94637924,3.990841253,16461.82798,45.21636154,20.59122005,74.3983216,38.82295207,10.34840335,2.062907825,69.57934346,8.788264979,1.715310153
13215010204,1970,88.87385864,10.85559692,-9999,-9999,0.135272233,-9999,-9999,-9999,0.033818058,0.101454178,-9999,-9999,33.63774752,9.969558353,39.5638624,13.70716499,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.232558152,-9999,2.192690968,-9999,-9999,1.204351206,1.204351206,1.204351206,-9999,-9999,-9999,-9999,0.598006654,-9999,-9999,85.64102656,7.50000015,1.302083334,44.14945997,18.8214595,26.56112582,4.661389521,45.46436249,5.448275713,8716.981656,-9999,-9999,-9999,-9999,3563.923,11.22724191,1.314902197,5.672823294,9.487282786,41.17647,-9999,-9999,-9999,8.314855666,71.94679665,3.991130799,16461.86646,45.21738924,20.59145723,74.39903731,38.82313067,10.34832588,2.062901607,69.5799148,8.788024922,1.715039556
13215010205,1970,88.87385864,10.85559672,-9999,-9999,0.135272232,-9999,-9999,-9999,0.033818058,0.101454174,-9999,-9999,33.63774754,9.969558424,39.5638641,13.70716498,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.232558133,-9999,2.19269104,-9999,-9999,1.204351213,1.204351213,1.204351213,-9999,-9999,-9999,-9999,0.598006629,-9999,-9999,85.64102427,7.499999595,1.302083333,44.14945901,18.82145933,26.56112546,4.661389675,45.46436319,5.448276065,8716.981896,-9999,-9999,-9999,-9999,3563.923,11.22724202,1.314902225,5.672823097,9.487282806,41.17647136,-9999,-9999,-9999,8.314855821,71.94679717,3.991130742,16461.866,45.21738936,20.59145674,74.39904238,38.82313017,10.34832648,2.062901638,69.57991453,8.788024983,1.715039502
13215010301,1970,92.84797268,7.041969466,-9999,-9999,0.11005808,-9999,1.83E-05,-9999,-9999,0.11003978,-9999,-9999,29.40287699,9.956690807,22.65624994,17.96874981,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.381586938,6.35E-05,1.744498501,-9999,-9999,1.030384481,-9999,1.030384481,-9999,-9999,-9999,-9999,0.599683227,-9999,-9999,65.13107255,19.10842275,1.129284486,44.58104997,36.54158638,23.22941718,11.16438522,57.45039825,18.59754774,11804.76683,-9999,-9999,-9999,-9999,7350.936,5.591240555,0.638803094,2.245434779,6.517782804,-9999,-9999,-9999,-9999,7.31143907,82.93752207,3.230449612,30936.07026,44.10017938,16.51668509,75.61916174,33.57340341,10.50994751,3.411223925,69.71759249,9.294764357,5.102076465
13215010302,1970,92.84534948,7.04457863,-9999,-9999,0.110071541,-9999,-9999,-9999,-9999,0.110071541,-9999,-9999,29.4013037,9.958506476,22.65625122,17.96875087,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.381679383,-9999,1.744819979,-9999,-9999,1.030422009,-9999,1.030422009,-9999,-9999,-9999,-9999,0.59978188,-9999,-9999,65.12315423,19.11330136,1.129234648,44.57831117,36.54822314,23.22334875,11.16751202,57.4539365,18.59903343,11805.55558,-9999,-9999,-9999,-9999,7352.162,5.591054264,0.638977652,2.244897957,6.517690819,-9999,-9999,-9999,-9999,7.312925501,82.93577961,3.23129255,30942.03051,44.09091175,16.52173785,75.61904795,33.57182267,10.51183263,3.412217897,69.71677737,9.295569623,5.102040845
13215010401,1970,99.98068752,-9999,-9999,-9999,0.019312476,-9999,-9999,-9999,0.019312476,-9999,-9999,-9999,36.2178872,4.404095083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.135187332,-9999,0.115874856,0.251062189,0.212437237,-9999,-9999,0.886232491,-9999,0.886232491,-9999,-9999,0.115874856,0.115874856,0.115874856,-9999,-9999,74.84040556,8.073601202,3.474729242,48.9651094,27.44273025,20.85086489,6.498363721,56.14938828,7.260034983,10696.03512,-9999,-9999,-9999,-9999,4908.483,4.171494831,0.328312093,2.335766423,4.520720016,-9999,-9999,-9999,-9999,3.532608696,91.90140845,0.611413043,17438.88889,66.75,3.057065217,79.92957746,40.40169993,4.403244543,0.579374282,74.60859745,6.376316607,5.620437956
13215010402,1970,98.23963657,1.731970435,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.35260081,7.254335153,22.95081991,29.50819589,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.255536614,-9999,-9999,-9999,2.699662482,2.699662482,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,78.58695065,11.24999992,3.494282221,50.92966673,26.13561539,16.58986174,5.266622509,52.73069347,18.83905056,10136.98553,-9999,-9999,-9999,-9999,4411.748,5.593412803,0.312322535,3.668763074,5.953460227,-9999,-9999,-9999,-9999,3.917910437,82.52427283,4.291044781,16885.59397,89.1666624,8.302238355,67.57281373,37.10959671,7.666098433,1.419647955,72.74167876,8.161648117,6.918239309
13215010501,1970,98.67986799,1.093234349,-9999,-9999,0.185643569,-9999,-9999,-9999,0.020627063,0.082508251,0.082508251,-9999,33.25668928,6.563545177,20.75471666,22.64150953,-9999,-9999,-9999,-9999,-9999,-9999,0.082508251,-9999,-9999,-9999,0.267324708,0.966481644,0.143944063,0.123380633,0.689927054,-9999,0.689927054,-9999,-9999,-9999,-9999,0.164507506,-9999,-9999,77.29838506,11.89516069,3.020993369,43.43195309,31.04540709,17.37064413,3.537486951,51.75202108,9.136662812,9558.822551,-9999,-9999,-9999,-9999,4327.693,7.974448733,1.133319579,4.538577707,7.414741653,113.3333367,-9999,-9999,-9999,4.663212709,83.01630885,4.339378507,17357.78508,80.51723838,3.615235423,81.17408939,37.4793739,6.724422634,1.258250784,72.14347487,8.53341019,7.110438875
